run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
20,fec_simple_stratified,0.1,0.25,0.75,7.820675611495972,6.231997895985842,7.904192720015999,1.58867771551013,17635.0,717.0,0.9609306887532694,7457,0.4228522823929685
