run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
21,fec_simple_kmeans,0.5,0.0,0.33564231738035266,0.6643576826196473,38.4025993347168,38.4025993347168,57.28329749079421,0.0,18127.0,20563.0,0.4685189971568881,0
