run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
5,fec_simple_farthest_point,0.2,0.0,0.3343828715365239,0.6656171284634761,24.195011377334595,24.195011377334595,42.703907762188464,0.0,26068.0,12437.0,0.6770029866251136,0
