run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
28,fec_simple_farthest_point,0.4,1e-05,0.3413098236775819,0.6586901763224181,19.8068208694458,19.8068208694458,93.65047418279573,0.0,23584.0,13239.0,0.6404692719224397,0
