run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
5,fec_simple_kmeans,0.3,1e-05,0.3652726310217046,0.6347273689782954,33.51448845863342,31.264488706365228,51.71552139008418,2.249999752268195,16327.0,20394.0,0.44462296778410176,170
