run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
7,fec_simple_farthest_point,0.4,0.14516129032258063,0.8548387096774194,1.4511892795562744,1.1771203388925642,1.5744505870025023,0.27406894066371024,10911.0,254.0,0.9772503358710255,64,0.00586564017963523
