source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.4439613526570048,0.07279954411708332,0.5560386473429951,0.07279954411708335,9.159256211916606,2.570505876368684,
FEC,farthest_point,farthest_point,0.1,0.838752128917606,0.9954578105878931,-0.07342995169082128,0.07342995169082123,0.26747542210893244,0.37053140096618353,0.025515982620443856,0.6294685990338164,0.025515982620443856,13.569494930903117,2.953770393053983,1.0202126888205768e-05
FEC,farthest_point,farthest_point,0.2,0.7849743636924167,0.9998592009250564,-0.08152173913043476,0.08152173913043481,0.16199152931202251,0.36243961352657006,0.026235542578124726,0.6375603864734299,0.02623554257812474,14.355922079086303,2.85912870186389,1.8324575126254441e-06
FEC,farthest_point,farthest_point,0.3,0.826985923529595,0.9947210629439253,-0.0705314009661836,0.0705314009661836,0.12544936280368263,0.3734299516908212,0.03591568953326734,0.6265700483091787,0.035915689533267355,13.486090056101482,3.4683008483784548,2.9567035465564825e-05
FEC,farthest_point,farthest_point,0.5,0.7553583390760443,0.9999696963601109,-0.08067632850241546,0.08067632850241557,0.08625346316281,0.36328502415458935,0.020128180343961025,0.6367149758454107,0.02012818034396102,14.67728385925293,3.093659101981827,1.920228991148711e-06
FEC,stratified,stratified,0.1,0.8138570928903052,0.9991623503672806,-0.07560386473429953,0.07560386473429959,0.4841508313796179,0.3683574879227053,0.025727756042425328,0.6316425120772947,0.02572775604242535,14.106101687749227,2.8126173634272162,6.445072748949885e-06
FEC,stratified,stratified,0.2,0.763958651338584,0.9999531046691834,-0.07874396135265704,0.07874396135265704,0.4129447625807237,0.36521739130434777,0.020418844642906338,0.6347826086956522,0.020418844642906317,14.776379895210265,3.0014286555365066,2.90560895540503e-06
FEC,stratified,stratified,0.3,0.7394242869400736,0.9999989124436306,-0.08804347826086961,0.08804347826086956,0.3557947222187342,0.3559178743961352,0.013416673135285452,0.6440821256038647,0.013416673135285441,15.270369418462117,2.4594335450422933,3.916057765213104e-07
FEC,stratified,stratified,0.5,0.6914843416732065,0.999999970699838,-0.08900966183574882,0.08900966183574888,0.24278972510501712,0.354951690821256,0.015156403360085165,0.645048309178744,0.01515640336008517,16.052423175175985,2.8405994344450516,3.222174354533547e-07
