run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
6,fec_simple_stratified,0.3,0.32291666666666663,0.6770833333333334,2.397179126739502,1.9743939310283167,2.523186488993815,0.4227851957111852,7972.0,134.0,0.9834690352825067,743,0.09320120421475163
