mode,sample_fraction,fake_hit_threshold,gen,invalid_mean,avg_mean,std_mean,min_mean,max_mean,fitness_test_mean,best_ind_length_mean,avg_length_mean,best_ind_nodes_mean,avg_nodes_mean,best_ind_depth_mean,avg_depth_mean,avg_used_codons_mean,best_ind_used_codons_mean,selection_time_mean,generation_time_mean,invalid_std,avg_std,std_std,min_std,max_std,fitness_test_std,best_ind_length_std,avg_length_std,best_ind_nodes_std,avg_nodes_std,best_ind_depth_std,avg_depth_std,avg_used_codons_std,best_ind_used_codons_std,selection_time_std,generation_time_std
fec_simple_farthest_point,0.1,0.0,0,0.0,0.530345641025641,0.12737433171336268,0.1631501831501831,0.8313553113553114,,34.1,22.6164,7.6,4.877266666666667,6.966666666666667,5.7494,15.2116,22.866666666666667,0.0,0.08312449455261225,0.0,0.007701866545055895,0.009276035690991913,0.0727882609278458,0.08662042555239695,,7.687002016391044,0.5022210403132603,1.5620499351813306,0.11240342027220049,0.1795054935711501,0.03138640894824805,0.3344561356391398,5.064473209415653,0.0,0.03368833511183077
fec_simple_farthest_point,0.1,0.0,1,212.43333333333334,0.4579164376014704,0.12579719177154164,0.14688644688644684,0.7875457875457876,0.14688644688644684,32.36666666666667,27.32028552028226,7.366666666666666,4.3743513823784514,7.033333333333333,6.046807716654652,13.492675594576378,21.666666666666668,0.0015200455983479368,0.10397176742553708,10.487082000675347,0.012386261188519465,0.010029386668340261,0.06542928466657957,0.09984947546250572,0.06542928466657957,8.175097688848876,1.4909589832196815,1.7978382080215736,0.2987536806342785,0.40688518719112343,0.14870764523818797,0.9257494975028804,5.242984730941802,0.0005789301412373772,0.03950537307567671
fec_simple_farthest_point,0.1,0.0,2,169.4,0.42347256355570534,0.11194599227592363,0.12901098901098898,0.7876190476190477,0.12901098901098898,31.7,29.138815349092923,7.466666666666667,4.015892624164346,7.2,6.155333954078756,12.295551983897633,21.1,0.00193208853403723,0.11014366944630936,11.831032640193897,0.009769022238756834,0.009376149484942071,0.047103948355207786,0.09826328046955957,0.047103948355207786,10.63375129795063,2.260774949724477,2.445858177045886,0.34099468780957143,0.7916228058025279,0.1851253514857247,1.0159940799886003,6.665083145267832,0.0017643425208471164,0.03828226021343605
fec_simple_farthest_point,0.1,0.0,3,128.83333333333334,0.413487800850089,0.10731679354700904,0.11487179487179483,0.803003663003663,0.11487179487179483,33.46666666666667,30.172225469810694,7.433333333333334,3.5900953598971865,7.266666666666667,5.992316438637885,10.88692110253275,20.833333333333332,0.0017683744430541566,0.10224819183349605,14.879702804678434,0.009315282377521371,0.00928934441404343,0.02750288920551208,0.09585287625666217,0.02750288920551208,10.735403527063568,2.5745532140635468,2.1707653540219916,0.401308642831642,0.8537498983243799,0.26635141690257225,1.2277492306786784,5.8199847269749965,0.0007029712900039229,0.039108074904771584
fec_simple_farthest_point,0.1,0.0,4,106.1,0.41152691352477755,0.10907021926164596,0.10996336996336993,0.8216117216117217,0.10996336996336993,35.266666666666666,30.87642247804425,7.433333333333334,3.3555173371625897,7.3,5.880512653991216,10.070503024653421,20.733333333333334,0.00174387296040848,0.10162564118703203,14.866853511531394,0.010240731354526486,0.01068104234386772,0.021753307860569907,0.08103719886567298,0.021753307860569907,14.068720229249315,2.679916900124809,1.9779338265529063,0.41982957598857956,0.8225975119502044,0.2658016775032498,1.2426025460316603,5.440179735592892,0.0005560486894974576,0.03503116060152308
fec_simple_farthest_point,0.1,0.0,5,93.6,0.40625308369424545,0.1094951867173458,0.10710622710622707,0.8091575091575092,0.10710622710622707,36.63333333333333,31.711637501060473,7.633333333333334,3.2921838969702635,7.366666666666666,5.828042197237723,9.740790246716589,20.833333333333332,0.0018339713414509602,0.09841245015462236,14.903243494845901,0.012617003248182221,0.014340372411608735,0.02020650410889545,0.09621937414816555,0.02020650410889545,12.324726726742824,2.907817702948295,1.9745604292826517,0.5302522998211396,0.8359957469322967,0.3062899895391354,1.468865365570299,5.441098745249488,0.0006619970775966764,0.03351076672909324
fec_simple_farthest_point,0.1,0.0,6,86.26666666666667,0.40750911234258036,0.11662142035521071,0.10410256410256406,0.8164102564102563,0.10410256410256406,35.43333333333333,33.12047436131456,7.766666666666667,3.406939254366393,7.666666666666667,5.86434140993887,9.91650800151057,21.2,0.0017024199167886833,0.101227323214213,16.449788921307032,0.011937034325164823,0.019973677227143036,0.01950548590689247,0.0858564301476612,0.01950548590689247,9.779854577423713,3.3777292973757302,1.8917951498216947,0.6154281153075527,0.9775252199076786,0.32824082976240393,1.5927083162136395,4.982636517614612,0.0005292111872390494,0.03677916403744663
fec_simple_farthest_point,0.1,0.0,7,76.86666666666666,0.40591024689482436,0.11988435595688188,0.10205128205128201,0.7958241758241759,0.10205128205128201,36.8,34.72838079578802,8.233333333333333,3.5935304158558803,7.933333333333334,5.958592230234572,10.29646531255799,22.4,0.0017591555913288866,0.10248875617980953,13.3809150990838,0.016495032631849215,0.025455469686513233,0.01867212299712076,0.10847936955164826,0.01867212299712076,11.591376104673682,3.8902811773593626,2.985334524340986,0.7330670623482802,1.6316317667360556,0.3898849230418292,1.826553546695572,7.9899937421752725,0.0006607373068474298,0.0402188852288678
fec_simple_farthest_point,0.1,0.0,8,76.0,0.40424741251653,0.1255945159877555,0.10131868131868128,0.8631501831501832,0.10131868131868128,37.9,36.2268270904923,8.5,3.8096182067761846,8.133333333333333,6.0479911825183255,10.741592189028626,23.233333333333334,0.0018347501754760233,0.10594429969787594,13.882843128600618,0.018880195224801857,0.02972569280309153,0.018356144302421752,0.04413857096819678,0.018356144302421752,13.66833323171971,4.637206709576338,3.801315561749642,0.9296718204924288,1.961858529274955,0.46063478344331904,2.257650156339807,10.540978238390506,0.0008703703083228554,0.042105685650023365
fec_simple_farthest_point,0.1,0.0,9,76.56666666666666,0.4068221931955845,0.1300267149275146,0.09985347985347982,0.8317948717948718,0.09985347985347982,37.36666666666667,38.16498793350395,8.366666666666667,4.086523421219856,8.166666666666666,6.206769054753155,11.418231111361118,23.166666666666668,0.0017937819163004068,0.11350435415903723,19.33853378332724,0.016769344739085715,0.03194439383452995,0.018288772403243954,0.09025938342469908,0.018288772403243954,14.209112881840616,5.538440094418552,3.885728874855899,1.1165567996156116,1.9336206683030903,0.5776670753230833,2.804273917358398,10.542243067245646,0.0006163350331980559,0.04458442909685088
fec_simple_farthest_point,0.1,0.0,10,74.43333333333334,0.4056370994283112,0.13506689593785043,0.09948717948717944,0.8483516483516483,0.09948717948717944,38.46666666666667,39.74531640889649,8.7,4.34872971825381,8.266666666666667,6.340399668209084,12.059981674363627,24.0,0.0017903010050455235,0.1170584917068481,22.13998394057432,0.017880954250432953,0.031482709362885164,0.018211576013411637,0.08108669016740089,0.018211576013411637,14.750668534755373,6.104264023525159,4.313930922024598,1.2577736779974873,1.9988885800753269,0.6627442149251149,3.237389922582482,11.036303729057115,0.0005819450179914267,0.05365375089608826
fec_simple_farthest_point,0.1,0.0,11,73.9,0.4084997762564784,0.14276140239693935,0.09750915750915747,0.8749450549450549,0.09750915750915747,41.63333333333333,41.53573994832353,8.833333333333334,4.645732712370884,8.333333333333334,6.488149457299902,12.753002339591776,24.233333333333334,0.0018036047617593835,0.12001058260599769,22.18911144382908,0.022734571466202013,0.03159456847694272,0.01681937048615566,0.05255260177179382,0.01681937048615566,16.787859369860776,6.92381222480145,4.390013920504379,1.3878642891513497,1.9888578520235065,0.7494865480787327,3.65493962685701,11.241836544305778,0.000642476237327175,0.05345989942965203
fec_simple_farthest_point,0.1,0.0,12,71.63333333333334,0.4053027837091545,0.14792676555447307,0.09501831501831498,0.8576556776556777,0.09501831501831498,42.03333333333333,43.8822486762847,9.133333333333333,5.05632392763996,8.333333333333334,6.692313133606659,13.760166618402495,24.6,0.002084199587504017,0.12323580582936601,21.141559913013882,0.02248275023289195,0.03208966632136486,0.016107389611831613,0.08011721745701264,0.016107389611831613,17.569828937382656,8.414564043588516,5.420537078760943,1.6655543810884053,2.2997584414213783,0.8488898040507219,4.358062093781435,13.479861522533035,0.0013945239185969914,0.055397220471010214
