gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,run,mode,sample_fraction
0,0,0.5340571428571428,0.10259862280401252,0.1648351648351648,0.8373626373626374,,36,22.742,8,4.88,7,5.724,15.29,24,0.0,0.11844325065612793,10,fec_simple_farthest_point,0.1
1,224,0.4740484153527631,0.0986509925717206,0.1648351648351648,0.7362637362637363,0.1648351648351648,36,27.554347826086957,8,4.2898550724637685,7,6.028985507246377,13.38768115942029,24,0.003445863723754883,0.21015310287475586,10,fec_simple_farthest_point,0.1
2,178,0.45069961094805816,0.09036411304420741,0.1648351648351648,0.8373626373626374,0.1648351648351648,36,29.627329192546583,8,4.0,7,6.077639751552795,12.34472049689441,24,0.0038220882415771484,0.22081899642944336,10,fec_simple_farthest_point,0.1
3,130,0.4331155331155331,0.07694762312007752,0.14725274725274728,0.8373626373626374,0.14725274725274728,39,29.272972972972973,4,3.4108108108108106,7,5.937837837837838,10.58918918918919,13,0.002743244171142578,0.22345614433288574,10,fec_simple_farthest_point,0.1
4,101,0.4369109587154699,0.08392145782585186,0.1450549450549451,0.7516483516483516,0.1450549450549451,32,29.972431077694235,3,3.087719298245614,7,5.839598997493734,9.661654135338345,10,0.00415802001953125,0.2307295799255371,10,fec_simple_farthest_point,0.1
5,86,0.43483038700430005,0.0904138775189923,0.1450549450549451,0.8703296703296703,0.1450549450549451,32,29.519323671497585,3,2.9420289855072466,7,5.840579710144928,9.178743961352657,10,0.004602670669555664,0.21827960014343262,10,fec_simple_farthest_point,0.1
6,73,0.4285096636384692,0.09047088497456142,0.1450549450549451,0.7384615384615385,0.1450549450549451,32,31.72365339578454,3,3.149882903981265,7,5.887587822014051,9.559718969555036,10,0.0038976669311523438,0.2462315559387207,10,fec_simple_farthest_point,0.1
7,80,0.43918890633176344,0.09579427408889435,0.1450549450549451,0.8527472527472527,0.1450549450549451,32,33.19761904761905,3,3.361904761904762,7,6.0,10.176190476190476,10,0.0040740966796875,0.19216394424438477,10,fec_simple_farthest_point,0.1
8,74,0.4242325749368003,0.09514884256721766,0.1450549450549451,0.7384615384615385,0.1450549450549451,32,33.563380281690144,3,3.1948356807511735,7,5.894366197183099,9.64319248826291,10,0.0024716854095458984,0.15553903579711914,10,fec_simple_farthest_point,0.1
9,87,0.42740068648058965,0.10159057456523544,0.1450549450549451,0.8967032967032967,0.1450549450549451,32,35.35351089588378,3,3.556900726392252,7,6.1307506053268765,10.694915254237289,10,0.003230571746826172,0.10593652725219727,10,fec_simple_farthest_point,0.1
