run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
5,fec_simple_stratified,0.2,0.34285714285714286,0.6571428571428571,0.9772894382476807,0.9772894382476807,1.0685481690015877,0.0,6418.0,86.0,0.9867773677736777,0,0.0
