source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.28904761904761905,0.05429615605508625,0.710952380952381,0.05429615605508623,6.970196135838827,1.8112878482846886,
FEC,farthest_point,farthest_point,0.1,0.7460986773199542,0.9999855295145438,-0.022619901006997845,0.022619901006997734,0.02973804845644277,0.2664277180406212,0.015046175857998726,0.7335722819593787,0.015046175857998717,11.952574626604717,2.8147872964504623,0.03787149282202507
FEC,farthest_point,farthest_point,0.2,0.7496458088494596,0.9999696683112164,-0.02202252944188432,0.02202252944188421,0.0024443740630323034,0.26702508960573473,0.01438909263660951,0.7329749103942652,0.014389092636609509,11.84360826810201,2.934358636500223,0.04238872832471845
FEC,farthest_point,farthest_point,0.3,0.7038765593123246,0.9999998391253893,-0.021903055128861648,0.021903055128861593,0.00197039559471773,0.2671445639187574,0.01113357013832427,0.7328554360812426,0.01113357013832425,12.641274428367614,2.7053629740903555,0.04127099379693087
FEC,farthest_point,farthest_point,0.5,0.6631118955978319,0.999999964417998,-0.0260846560846561,0.026084656084656044,0.0015932734136496632,0.26296296296296295,0.013616403119510135,0.737037037037037,0.013616403119510139,13.378186480204265,3.1976952510213583,0.017241114350923594
FEC,stratified,stratified,0.1,0.7657697460514702,0.9995726350101687,-0.02106673493770267,0.021066734937702725,0.1715170900020292,0.2679808841099164,0.015859511917220175,0.7320191158900837,0.015859511917220185,11.7259272813797,3.502573992406116,0.052928444247615634
FEC,stratified,stratified,0.2,0.78126544110345,0.998949534741288,-0.02715992490186042,0.027159924901860255,0.15023816297704892,0.26188769414575863,0.013879604044403936,0.7381123058542413,0.013879604044403962,11.487093265851339,3.506465948856565,0.013547138289267919
FEC,stratified,stratified,0.3,0.716604284893733,0.9999295846136467,-0.023097798259088642,0.02309779825908842,0.1657645725564905,0.2659498207885304,0.013955499880954675,0.7340501792114694,0.013955499880954673,12.460543441772462,3.9701243734364358,0.03353428458937012
FEC,stratified,stratified,0.5,0.8148172579044274,0.9985699171879902,-0.021664106502816194,0.021664106502816027,0.0973366583179895,0.26738351254480286,0.011800772496884836,0.732616487455197,0.011800772496884824,10.909139728546142,2.6749723496638254,0.043801075676687
