mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_wall_time_sec_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_wall_time_sec_std
baseline_simple,1.0,0.31234567901234567,0.6876543209876543,10.447266936302185,10.726585948669042,0.10848051975907988,0.10848051975907988,1.8186405545084974,1.821719951954063
