run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
3,fec_simple_farthest_point,0.1,0.27380952380952384,0.7261904761904762,2.2303261756896973,1.78125416963303,2.45231725499616,0.4490720060566673,11565.0,219.0,0.9814154786150713,6876,0.5945525291828794
