mode,sample_fraction,gen,invalid_mean,avg_mean,std_mean,min_mean,max_mean,fitness_test_mean,best_ind_length_mean,avg_length_mean,best_ind_nodes_mean,avg_nodes_mean,best_ind_depth_mean,avg_depth_mean,avg_used_codons_mean,best_ind_used_codons_mean,selection_time_mean,generation_time_mean,invalid_std,avg_std,std_std,min_std,max_std,fitness_test_std,best_ind_length_std,avg_length_std,best_ind_nodes_std,avg_nodes_std,best_ind_depth_std,avg_depth_std,avg_used_codons_std,best_ind_used_codons_std,selection_time_std,generation_time_std
farthest_point,0.1,0,0.0,0.4945012228342588,0.22024061576057496,0.11708333333333328,0.9366666666666668,,21.6,18.417112349484363,4.666666666666667,4.076156455544873,6.5,5.825499879876478,12.382542113053232,14.533333333333333,0.0,0.06412279605865473,0.0,0.02426677893770932,0.016722179185019,0.059989871830353356,0.052433820722464594,,10.575443253121827,1.1187757697349012,2.399073895392877,0.26058279080389785,0.7187952884282609,0.10786953274613291,0.7458108428773772,6.974875546480302,0.0,0.0049986672576842585
farthest_point,0.1,1,399.23333333333335,0.35215136830291954,0.17957590229105275,0.08958333333333329,0.9470833333333334,0.08958333333333329,24.3,20.277083657169126,4.633333333333334,3.6813142612050407,6.666666666666667,5.726775254487875,10.839538785667413,14.5,0.00333908398946122,0.1768726269404093,17.802028598511523,0.019028509451909394,0.015970355535494776,0.07056936107279294,0.03675415698333396,0.07056936107279294,10.155950636613658,2.111458057525511,2.213343373471204,0.44823444591636846,0.5962847939999439,0.27505079067448585,1.2887352835027077,6.417424197708402,0.00029199662227421446,0.021266047411768168
farthest_point,0.1,2,335.3,0.3310634283953476,0.1880853094277414,0.07958333333333328,0.9470833333333334,0.07958333333333328,23.933333333333334,22.076285918322526,4.4,3.5734439343639712,6.7,5.866806374534948,10.444270520498488,13.766666666666667,0.0035935878753661703,0.13053454558054603,27.931046047961285,0.02171157528114005,0.021110566474151223,0.06633903869936283,0.04549305502552622,0.06633903869936283,10.670624265816045,3.0853393579171056,2.1071307505705477,0.6456860337283397,0.640312423743285,0.5036514245905613,1.9270866244761615,6.075542956989295,0.0003186715523816196,0.021220257491003817
farthest_point,0.1,3,297.56666666666666,0.3301410038786268,0.20865429635476743,0.07749999999999994,0.9454166666666667,0.07749999999999994,24.5,24.29032053563755,4.533333333333333,3.7759431240716577,6.766666666666667,6.187068984247447,11.074459237967085,14.166666666666666,0.003949618339538527,0.1348099867502848,27.836047771829165,0.021177244865660583,0.023259797415344816,0.06336073968423456,0.04466114704702013,0.06336073968423456,10.307764064044152,3.3619671714677395,2.0773915267843845,0.7366325278214355,0.5587684871413403,0.4893023239532995,2.1217126934613035,5.944652125136415,0.0003441770417067865,0.02202330206546194
farthest_point,0.1,4,261.7,0.3267938968362261,0.22588663885181143,0.0716666666666666,0.9495833333333333,0.0716666666666666,26.766666666666666,26.531206771552853,4.9,4.030589003305562,7.1,6.493763203258541,11.83853340992885,15.366666666666667,0.0039654652277628065,0.14439194202423092,26.29467626725987,0.024271218497679957,0.026269169088125377,0.059066817155564506,0.04263255472314817,0.059066817155564506,13.742108846736572,3.7528897077723844,2.8207563997386704,0.8465795933245205,1.011599393699568,0.49222668890270516,2.370438141497066,8.20359000004808,0.00033898707889910433,0.02518177779074167
farthest_point,0.1,5,233.43333333333334,0.33438034527640337,0.2449985821655791,0.06874999999999992,0.9508333333333333,0.06874999999999992,26.133333333333333,28.439802290840785,4.833333333333333,4.227762269380554,7.066666666666666,6.718957792114,12.39182949340185,15.166666666666666,0.004030537605285597,0.15243793328603106,33.68944773796223,0.019847319853264954,0.029064719076604403,0.058519049604950586,0.0456359385669769,0.058519049604950586,12.784713093725994,4.1973703441072185,2.7213150415847767,0.9029962541697498,0.9285592184789413,0.503900649579863,2.448422341854086,7.887049863894329,0.0002953082982196667,0.026772398161881296
farthest_point,0.1,6,213.16666666666666,0.32798366291717945,0.24931397692618276,0.06291666666666659,0.9504166666666667,0.06291666666666659,26.633333333333333,29.97312946291704,5.0,4.42695015835862,7.166666666666667,6.880280337533099,12.936547196204925,15.466666666666667,0.004020063082377067,0.15849410692850746,32.99301272828671,0.025108359195306587,0.031392457685543274,0.05366595496422498,0.04626501257850136,0.05366595496422498,12.76840719205893,4.74605446500771,2.816617356570348,1.010030596521952,1.002773930432755,0.5505425534056184,2.6970715679154464,7.9696647078503595,0.00036474331853682376,0.03026379388436674
farthest_point,0.1,7,195.7,0.32357157402880793,0.2568003983168692,0.06083333333333327,0.9529166666666666,0.06083333333333327,26.533333333333335,31.698641346763285,5.0,4.5856290014829275,7.2,7.036452873263287,13.401780445714387,15.5,0.004101045926411887,0.16333896319071448,35.91763726453435,0.026005191999545877,0.03329203361984459,0.049867881001257275,0.04409782370543422,0.049867881001257275,12.815962269329951,5.3772375742976335,2.816617356570348,1.0462965211342898,1.0132456102380443,0.5868628898365637,2.822822060965971,7.969734416319446,0.0003438674200439203,0.030170237483400197
farthest_point,0.1,8,181.76666666666668,0.3267350310607322,0.26268212483730885,0.0579166666666666,0.95,0.0579166666666666,26.7,33.279828636832775,5.066666666666666,4.75488688735154,7.233333333333333,7.164502308731498,13.849042789759455,15.7,0.00408269564310704,0.1690620978673299,33.13777636206483,0.029097070958993013,0.03436166870857998,0.046265012578501366,0.04552929459882579,0.046265012578501366,12.840430937732062,5.5410720240450715,2.862788073811185,1.0898861941655673,1.0225241100118645,0.6135734287726219,2.908993181988774,8.104114181492427,0.00032662623073391385,0.030794669615978112
farthest_point,0.1,9,169.36666666666667,0.32674943946144125,0.26783701843945157,0.0579166666666666,0.9525,0.0579166666666666,26.7,34.81326893966478,5.066666666666666,4.933844293734987,7.233333333333333,7.29584488863619,14.319721904938687,15.7,0.004104749361673946,0.17424461046854653,33.95043773240961,0.028141923668334023,0.03229442352947089,0.046265012578501366,0.0402336923485777,0.046265012578501366,12.840430937732062,5.878885378510519,2.862788073811185,1.18228173725139,1.0225241100118645,0.6681455049920539,3.179947247784686,8.104114181492427,0.0003320008102171268,0.033013968487798175
