run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
5,fec_simple_stratified,0.3,0.1071428571428571,0.8928571428571429,1.882307767868042,1.882307767868042,1.9940092460019514,0.0,8716.0,523.0,0.9433921420067107,0,0.0
