run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
8,fec_simple_farthest_point,0.1,0.19047619047619047,0.8095238095238095,0.9120762348175049,0.9120762348175049,1.0064380709955003,0.0,7432.0,56.0,0.9925213675213675,0,0.0
