run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.4,0.1,0.4055415617128464,0.5944584382871536,0.14516925811767578,35.94507650399464,232.0,187.0,0.5536992840095465
