run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.4,1e-05,0.37783375314861456,0.6221662468513854,1.279592514038086,36.735877553990576,152.0,241.0,0.38676844783715014
