run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.4,0.0,0.37027707808564236,0.6297229219143576,0.08912038803100586,34.19693266498507,233.0,88.0,0.7258566978193146
