run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.4,0.001,0.38035264483627207,0.6196473551637279,0.5588552951812744,29.454876781004714,183.0,168.0,0.5213675213675214
