run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
4,fec_simple_farthest_point,0.4,0.0001,0.35012594458438284,0.6498740554156172,0.17296910285949707,116.31034890998853,119.0,89.0,0.5721153846153846
