run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
4,fec_simple_farthest_point,0.4,1e-05,0.3173803526448362,0.6826196473551638,0.3648507595062256,39.23656425901572,131.0,235.0,0.35792349726775957
