run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
4,fec_simple_farthest_point,0.4,0.001,0.36272040302267006,0.6372795969773299,1.3036322593688965,36.58798201699392,127.0,168.0,0.43050847457627117
