run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.4,0.001,0.33501259445843834,0.6649874055415617,0.8984470367431641,38.022609477018705,144.0,219.0,0.39669421487603307
