run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.4,0.001,0.36775818639798485,0.6322418136020151,0.5615477561950684,38.556512142997235,97.0,241.0,0.2869822485207101
