mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,fake_hit_ratio_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hit_ratio_std,fake_hit_rate_overall_mean
farthest_point,0.1,0.227485380116959,0.7725146198830409,17.584313400586446,17.584313400586446,18.307746647686386,0.0,32369.0,3951.0,0.8916673202778349,0.0,0.0,0.014086771310463037,0.014086771310463044,4.478055448150764,4.478055448150764,4.469999517751224,0.0,2552.7514959353175,756.1173189393297,0.01710144438979704,0.0,0.0,0.0
farthest_point,0.2,0.21871345029239764,0.7812865497076023,20.71368931134542,20.71368931134542,21.46581243094988,0.0,28460.5,8287.133333333333,0.775313779686105,0.0,0.0,0.012023909470732223,0.012023909470732192,3.5299374882323793,3.5299374882323793,3.5135359094204808,0.0,1327.5246074304364,1324.8852461838178,0.030300885624597637,0.0,0.0,0.0
farthest_point,0.3,0.21695906432748535,0.7830409356725146,20.691978311538698,20.691978311538698,21.470460088457912,0.0,26908.033333333333,9827.833333333334,0.7333238325453967,0.0,0.0,0.015266406411937541,0.015266406411937543,3.587806094092785,3.587806094092785,3.570030509600853,0.0,2032.1219366847934,1656.8937017470037,0.039046177494337454,0.0,0.0,0.0
farthest_point,0.5,0.21666666666666665,0.7833333333333333,21.449808438618977,21.449808438618977,22.367822018715863,0.0,25045.466666666667,11016.533333333333,0.696323124633631,0.0,0.0,0.010039932580929485,0.010039932580929488,5.078851868971105,5.078851868971105,5.0603559083319105,0.0,2677.9978806729646,2530.0228027079565,0.05651752956018503,0.0,0.0,0.0
stratified,0.1,0.23845029239766077,0.7615497076023392,15.931645321846009,15.931645321846009,16.647882016872366,0.0,34367.666666666664,2458.133333333333,0.9331225037439023,0.0,0.0,0.011795083889783592,0.011795083889783594,3.9650320399616334,3.9650320399616334,3.9505147533289864,0.0,2176.4285474653716,570.3948768665051,0.015329511186832423,0.0,0.0,0.0
stratified,0.2,0.22573099415204675,0.7742690058479532,17.92050816218058,17.92050816218058,18.64104315205477,0.0,31425.8,5277.233333333334,0.856115493335526,0.0,0.0,0.013670958745685335,0.01367095874568534,5.471093866606238,5.471093866606238,5.478494675068324,0.0,1750.007340936984,743.848491891251,0.019654454268438527,0.0,0.0,0.0
stratified,0.3,0.22134502923976604,0.7786549707602339,20.760629868507387,20.760629868507387,21.49409251109076,0.0,29153.333333333332,7789.166666666667,0.7890758815966532,0.0,0.0,0.014622806725204666,0.01462280672520468,5.359825218611036,5.359825218611036,5.358654197181636,0.0,1817.6068026085532,1537.190490978771,0.04143784944221508,0.0,0.0,0.0
stratified,0.5,0.2207602339181286,0.7792397660818714,20.037598419189454,20.037598419189454,20.76617421034413,0.0,27065.8,9959.266666666666,0.7306906938657928,0.0,0.0,0.011511707418145938,0.011511707418145903,5.12965713602156,5.12965713602156,5.12234457329544,0.0,1917.8782616909418,1421.570772850308,0.03926206149646275,0.0,0.0,0.0
