source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.1742424242424242,0.07049933408564753,0.8257575757575758,0.07049933408564757,12.802336112658184,2.933204054488141,
FEC,farthest_point,farthest_point,0.1,1.3107745211871376,8.43168249676814e-05,-0.032575757575757563,0.03257575757575748,0.0,0.14166666666666664,0.029055099219024584,0.8583333333333333,0.029055099219024553,9.76700104077657,2.811484539209054,0.026908837841694917
FEC,farthest_point,farthest_point,0.2,1.0509461746108173,0.19726799343449175,-0.07225829725829726,0.07225829725829724,0.0,0.10198412698412694,0.017026538057876937,0.898015873015873,0.017026538057876937,12.181723880767823,2.5636306803773063,6.636808115565765e-06
FEC,farthest_point,farthest_point,0.3,1.072254459058058,0.1414681410709423,-0.079004329004329,0.07900432900432897,0.0,0.0952380952380952,0.02237757488868522,0.9047619047619048,0.022377574888685206,11.939643621444702,3.1255573780171177,1.6734211333280383e-06
FEC,farthest_point,farthest_point,0.5,0.9418131319787116,0.8525379329097125,-0.0909090909090909,0.09090909090909083,0.0,0.0833333333333333,0.018442777839082932,0.9166666666666666,0.01844277783908294,13.593286903699239,2.7632994899543193,1.1935302084141253e-07
FEC,stratified,stratified,0.1,1.2632841667853343,0.0003306943046947431,-0.03852813852813852,0.03852813852813841,0.0,0.13571428571428568,0.03290541657401252,0.8642857142857142,0.03290541657401251,10.13416968981425,2.7055818855974323,0.010904866772530719
FEC,stratified,stratified,0.2,1.0372314896558432,0.2668924923248136,-0.06551226551226551,0.06551226551226541,0.0,0.10873015873015869,0.018629673959215082,0.8912698412698412,0.01862967395921508,12.342795451482138,2.6501432189832865,2.9635898672595656e-05
FEC,stratified,stratified,0.3,0.9457531051791787,0.852387942205505,-0.08138528138528138,0.08138528138528134,0.0,0.09285714285714282,0.01608978962913753,0.9071428571428571,0.016089789629137485,13.536657762527465,2.3235285014457174,9.087922694060359e-07
FEC,stratified,stratified,0.5,0.9257857473484506,0.9295276345474814,-0.08297258297258298,0.08297258297258292,0.0,0.09126984126984122,0.014847846772912461,0.9087301587301587,0.014847846772912428,13.82861655553182,2.2539147103875923,6.411501536822626e-07
