mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_wall_time_sec_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_wall_time_sec_std
baseline_simple,1.0,0.26206896551724135,0.7379310344827587,8.508354592323304,8.63863751309982,0.04028731532947561,0.0402873153294756,4.369295830160978,4.406742327120775
