run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
2,fec_simple_stratified,0.2,0.22807017543859653,0.7719298245614035,0.06721806526184082,0.06721806526184082,0.07707514404319227,0.0,147.0,125.0,0.5404411764705882,0,0,0.0,0,0.0,0,0.0
