run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
9,fec_simple_farthest_point,0.1,0.27192982456140347,0.7280701754385965,0.07891154289245605,0.07891154289245605,0.09333610098110512,0.0,192.0,128.0,0.6,0,0,0.0,0,0.0,0,0.0
