gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,run,mode,sample_fraction
0,0,0.5323041758241758,0.1287591573484652,0.07472527472527468,0.9010989010989011,,37,22.6586,10,4.886,7,5.7474,15.242,25,0.0,0.30550622940063477,2,fec_simple_kmeans,0.2
1,2159,0.4602620188681435,0.12642496601062117,0.07472527472527468,0.8681318681318682,0.07472527472527468,37,27.35480464625132,10,4.33016543470609,7,5.978528687082013,13.341781063005984,25,0.01139688491821289,0.5028018951416016,2,fec_simple_kmeans,0.2
2,1695,0.4207354388952452,0.10833206125486863,0.07472527472527468,0.9186813186813186,0.07472527472527468,37,29.345641646489103,10,4.0208837772397095,7,6.147094430992736,12.360774818401937,25,0.009546756744384766,0.5125186443328857,2,fec_simple_kmeans,0.2
3,1353,0.4163476227638553,0.10720478601052824,0.07472527472527468,0.9252747252747253,0.07472527472527468,37,30.336166712366328,10,3.5349602412942143,7,5.9670962434877985,10.763367151083083,25,0.010833740234375,0.5056159496307373,2,fec_simple_kmeans,0.2
4,1082,0.4137836640133731,0.10621093640063925,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,31.3892291985707,10,3.306278713629403,7,5.878764675855028,9.990811638591119,25,0.011579513549804688,0.5155813694000244,2,fec_simple_kmeans,0.2
5,954,0.4123011722517285,0.10685519760894915,0.07472527472527468,0.9010989010989011,0.07472527472527468,37,32.75352286773795,10,3.326328800988875,7,5.8944375772558715,9.908281829419035,25,0.01758885383605957,0.6079916954040527,2,fec_simple_kmeans,0.2
6,811,0.41279933635404253,0.10938886902345427,0.07472527472527468,0.9010989010989011,0.07472527472527468,37,34.12398471094123,10,3.4474438604873385,7,5.962494027711419,10.108934543717153,25,0.012839317321777344,0.6291062831878662,2,fec_simple_kmeans,0.2
7,864,0.41504542868838956,0.11105571466802117,0.07472527472527468,0.9120879120879121,0.07472527472527468,37,35.57619738751814,10,3.6030478955007257,7,6.048863086598936,10.431059506531204,25,0.015587806701660156,0.6646642684936523,2,fec_simple_kmeans,0.2
8,790,0.4219696653156729,0.11917312965711509,0.07472527472527468,0.8879120879120879,0.07472527472527468,37,37.37048479087453,10,3.8072718631178706,7,6.215304182509506,10.975760456273765,25,0.014333009719848633,0.6766386032104492,2,fec_simple_kmeans,0.2
9,755,0.4275983677020435,0.12502143088959067,0.07472527472527468,0.8989010989010989,0.07472527472527468,37,39.19250706880302,10,4.102497643732328,7,6.399387370405278,11.702403393025447,25,0.016971588134765625,0.7723414897918701,2,fec_simple_kmeans,0.2
10,775,0.42868551216500966,0.13066610242568927,0.07472527472527468,0.9054945054945055,0.07472527472527468,37,41.60511969661057,10,4.522635695662479,7,6.6468357430670775,12.783360986015644,25,0.01503300666809082,0.7483723163604736,2,fec_simple_kmeans,0.2
11,783,0.4246821268885326,0.13556773869532215,0.07472527472527468,0.9098901098901099,0.07472527472527468,37,44.123606168446024,10,5.014946619217082,7,6.8972716488730725,13.948279952550415,25,0.015909671783447266,0.7880125045776367,2,fec_simple_kmeans,0.2
12,727,0.430600327507544,0.14462120417636085,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,45.979850046860356,10,5.473055295220243,7,7.136363636363637,15.014292408622305,25,0.016121387481689453,0.812138557434082,2,fec_simple_kmeans,0.2
13,729,0.4300795827062244,0.14942151624436353,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,48.40970919324578,10,5.87687617260788,7,7.299484052532833,15.907363977485929,25,0.01548314094543457,0.8369591236114502,2,fec_simple_kmeans,0.2
14,724,0.4256123735749029,0.15968826955380896,0.07472527472527468,0.9186813186813186,0.07472527472527468,37,50.723653395784545,10,6.303747072599531,7,7.4557377049180324,16.785714285714285,25,0.018199682235717773,0.8971924781799316,2,fec_simple_kmeans,0.2
15,681,0.4198628094243961,0.17308446482094159,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,52.68661563442357,10,6.721642310368824,7,7.57434469960566,17.546045001159825,25,0.017202138900756836,0.9357328414916992,2,fec_simple_kmeans,0.2
16,674,0.41611008866047083,0.1828556514615303,0.07472527472527468,0.9142857142857143,0.07472527472527468,37,54.7009497336113,10,6.988417882788974,7,7.712763493166551,18.013666898309012,25,0.015555381774902344,0.941469669342041,2,fec_simple_kmeans,0.2
17,580,0.4113257549340958,0.19362841227788233,0.07472527472527468,0.9054945054945055,0.07472527472527468,37,56.64845874886673,10,7.226427923844062,7,7.772212148685403,18.216001813236627,25,0.018103361129760742,1.0508408546447754,2,fec_simple_kmeans,0.2
18,558,0.40255789408331777,0.2019178061810006,0.07472527472527468,0.9208791208791209,0.07472527472527468,37,58.55073446327684,10,7.304180790960452,7,7.80090395480226,18.192090395480225,25,0.017084836959838867,0.9462745189666748,2,fec_simple_kmeans,0.2
19,475,0.39401016020359414,0.21126721954483502,0.07472527472527468,0.9076923076923077,0.07472527472527468,37,60.99600709849157,10,7.19299023957409,7,7.719387755102041,17.725820763087842,25,0.01902914047241211,0.939638614654541,2,fec_simple_kmeans,0.2
20,376,0.38625658195970697,0.2160015266148918,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,61.907552083333336,10,7.245659722222222,7,7.706597222222222,17.592447916666668,25,0.0173342227935791,1.005586862564087,2,fec_simple_kmeans,0.2
21,392,0.38029149445290406,0.2244094371964626,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,62.878834022188386,10,7.215140308897107,7,7.6214922775723295,17.241896889275615,25,0.018221378326416016,1.0144832134246826,2,fec_simple_kmeans,0.2
22,346,0.37160011880011884,0.22637904226205005,0.07472527472527468,0.9208791208791209,0.07472527472527468,37,65.20108108108109,10,7.146810810810811,7,7.452972972972973,16.83654054054054,25,0.021491527557373047,1.0372884273529053,2,fec_simple_kmeans,0.2
23,292,0.3721790061316006,0.23192792128659068,0.07472527472527468,0.9142857142857143,0.07472527472527468,37,65.6034593209481,10,6.9916720051249195,7,7.348067478112321,16.367285927824046,25,0.019585847854614258,0.9622673988342285,2,fec_simple_kmeans,0.2
24,268,0.36121616074926766,0.23351752428647968,0.07472527472527468,0.9054945054945055,0.07472527472527468,37,67.01740237691001,10,7.091256366723259,7,7.327037351443124,16.5036078098472,25,0.018205881118774414,1.0061628818511963,2,fec_simple_kmeans,0.2
25,277,0.36350646797835895,0.23570574380746087,0.07472527472527468,0.9186813186813186,0.07472527472527468,37,68.22125212947189,10,7.078790459965928,7,7.228705281090289,16.310689948892673,25,0.021541118621826172,1.4230976104736328,2,fec_simple_kmeans,0.2
26,283,0.35659937252443114,0.23454298334136192,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,69.35384287843304,10,7.128592718756654,7,7.195869704066426,16.351500958058335,25,0.024834871292114258,1.3217909336090088,2,fec_simple_kmeans,0.2
27,262,0.3526311617953536,0.23607667814302905,0.07472527472527468,0.9054945054945055,0.07472527472527468,37,69.78765379719982,10,7.147008909630887,7,7.147645311837081,16.33750530335172,25,0.02601003646850586,1.2384412288665771,2,fec_simple_kmeans,0.2
28,257,0.354178743679275,0.2348836159801854,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,71.20340063761955,10,7.244208289054198,7,7.111795961742827,16.435069075451647,25,0.02227020263671875,1.2769548892974854,2,fec_simple_kmeans,0.2
29,221,0.3501518279530074,0.23628248491823503,0.07472527472527468,0.8989010989010989,0.07472527472527468,37,72.9555602358888,10,7.462510530749789,7,7.157329401853412,16.885425442291492,25,0.029494524002075195,1.3440148830413818,2,fec_simple_kmeans,0.2
30,226,0.3504230282991345,0.23970223929792692,0.07472527472527468,0.9054945054945055,0.07472527472527468,37,74.69384745048463,10,7.3322798145806996,7,7.1080910240202275,16.61251580278129,25,0.02824234962463379,1.4592554569244385,2,fec_simple_kmeans,0.2
31,194,0.3558193429607042,0.2375757036732579,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,76.39811518324608,10,7.80565445026178,7,7.277905759162303,17.71455497382199,25,0.025268077850341797,1.4714083671569824,2,fec_simple_kmeans,0.2
32,218,0.35507551914360064,0.24021684591238157,0.07472527472527468,0.9054945054945055,0.07472527472527468,37,78.32779995797436,10,7.982139104853961,7,7.322546753519647,18.1059046018071,25,0.02816629409790039,1.3672144412994385,2,fec_simple_kmeans,0.2
33,255,0.34838862724577013,0.24015114084061404,0.07472527472527468,0.9164835164835164,0.07472527472527468,37,80.29714285714286,10,8.562116402116402,7,7.501164021164021,19.446984126984127,25,0.02617621421813965,1.5697972774505615,2,fec_simple_kmeans,0.2
34,257,0.3429912460420935,0.2411250967491154,0.07472527472527468,0.9098901098901099,0.07472527472527468,37,83.03368644067797,10,9.096822033898306,7,7.677966101694915,20.727542372881356,25,0.03017568588256836,1.59635591506958,2,fec_simple_kmeans,0.2
