mode,sample_fraction,fake_hit_threshold,gen,invalid_mean,avg_mean,std_mean,min_mean,max_mean,fitness_test_mean,best_ind_length_mean,avg_length_mean,best_ind_nodes_mean,avg_nodes_mean,best_ind_depth_mean,avg_depth_mean,avg_used_codons_mean,best_ind_used_codons_mean,selection_time_mean,generation_time_mean,invalid_std,avg_std,std_std,min_std,max_std,fitness_test_std,best_ind_length_std,avg_length_std,best_ind_nodes_std,avg_nodes_std,best_ind_depth_std,avg_depth_std,avg_used_codons_std,best_ind_used_codons_std,selection_time_std,generation_time_std
fec_simple_farthest_point,0.1,0.0,0,0.0,0.5302998565456681,0.12640856027477948,0.09714285714285711,0.907032967032967,,30.766666666666666,22.568956383276657,7.066666666666666,4.864532599853304,6.933333333333334,5.7512068640394745,15.179449212509168,20.666666666666668,0.0,0.25869586467742917,0.0,0.0043897320115801755,0.011652839289236204,0.015060959735394995,0.010603494049626253,,8.24493110273754,0.14852375447241847,1.7688665548562132,0.032783858787166005,0.24944382578492943,0.01083699287028903,0.09902894801046101,5.467073155618908,0.0,0.056638320124438014
fec_simple_farthest_point,0.1,0.0,1,2154.233333333333,0.4569220622085115,0.12373050528030156,0.09238095238095236,0.8837362637362638,0.09238095238095236,33.13333333333333,27.45998847815796,7.533333333333333,4.386612517511194,6.966666666666667,6.074229696165113,13.574710362477354,22.066666666666666,0.012316846847534124,0.4998246749242147,24.81892199288466,0.004824368634234792,0.01170156999712687,0.01336248473661311,0.028567765332927552,0.01336248473661311,9.337142080006185,0.4459685363413954,1.9275776393067947,0.08806508212471319,0.1795054935711501,0.057055078784813584,0.26946205550287217,5.5793269207753795,0.002443844869519147,0.07918048705326286
fec_simple_farthest_point,0.1,0.0,2,1697.4666666666667,0.42177931612496766,0.10839240938408964,0.0892307692307692,0.8918681318681319,0.0892307692307692,34.56666666666667,29.38465509435219,7.233333333333333,4.0152175388529106,6.966666666666667,6.172636717474157,12.366577872231913,20.733333333333334,0.010917099316914817,0.4922150691350301,38.674481968806774,0.006807351940688349,0.00936112231555811,0.011775517075656019,0.01765005306119033,0.011775517075656019,9.673618190154544,0.6157199260994033,1.961008810677697,0.09889927028195167,0.40688518719112343,0.058732024088922606,0.29054132733279325,6.082397188243757,0.002870612550247851,0.07165503753237591
fec_simple_farthest_point,0.1,0.0,3,1315.7333333333333,0.4140187736781885,0.10419618516839443,0.08791208791208788,0.8974358974358975,0.08791208791208788,35.43333333333333,30.132958083056792,7.233333333333333,3.5920103228991014,7.066666666666666,6.0171094012186055,10.955690508974254,20.633333333333333,0.011978379885355587,0.47567532062530515,39.33525419038528,0.00816641748036735,0.008493449182515184,0.011220994577902306,0.013154212857121459,0.011220994577902306,9.294024364552143,0.6918160654182403,1.9610088106776973,0.14405815029940702,0.5120763831912405,0.08276217240348863,0.41436475814264756,6.035911051549901,0.002046852025047635,0.07629534736855875
fec_simple_farthest_point,0.1,0.0,4,1091.1333333333334,0.41134068242775756,0.10387746330267963,0.08615384615384612,0.8952380952380953,0.08615384615384612,38.6,30.963690017353375,7.5,3.3384880689896037,7.133333333333334,5.8923507333296925,10.086991791491496,20.666666666666668,0.01197355588277176,0.47211323579152426,53.11668497018831,0.008372104605498903,0.008570829437953474,0.010772967879649417,0.016769997278036047,0.010772967879649417,11.149289962444545,0.7066093466100027,2.1095023109728985,0.16838596716724855,0.7630348761506404,0.09901914786311157,0.4790472694044034,6.198566142441511,0.0024610293321416033,0.07872299598405405
fec_simple_farthest_point,0.1,0.0,5,943.8666666666667,0.41003634752632423,0.10599552353047256,0.08417582417582414,0.8983882783882784,0.08417582417582414,41.46666666666667,31.95958560306805,8.2,3.2502441146185936,7.566666666666666,5.8409544520430785,9.715845082135047,22.7,0.012129942576090456,0.45539676348368324,62.91779469187465,0.00842733889969158,0.008698255574570603,0.009616064863431127,0.013243873292801633,0.009616064863431127,13.109114725597944,0.8576270791403569,2.5612496949731396,0.20220778728711478,1.054619467970425,0.12538950028926543,0.5661533921314109,6.97686653639488,0.002644965329773536,0.08421515651053177
fec_simple_farthest_point,0.1,0.0,6,876.9333333333333,0.40929393565761596,0.10931621778856172,0.08410256410256407,0.9002197802197802,0.08410256410256407,40.63333333333333,33.12833807436458,8.233333333333333,3.305676791766077,7.566666666666666,5.865881182683307,9.765139494941598,22.666666666666668,0.01189876397450759,0.4805370648701986,61.17076280562654,0.008866121023447629,0.010449737444282639,0.00951140358512381,0.010820688901179067,0.00951140358512381,13.016613316151872,1.1085659243496941,2.525646231935282,0.2882880553226312,1.054619467970425,0.17335366511545566,0.7768705775526518,7.015855059949731,0.0028068744846900433,0.09869706700641022
fec_simple_farthest_point,0.1,0.0,7,824.3333333333334,0.41002665047176945,0.11606292593294726,0.08256410256410254,0.8954578754578755,0.08256410256410254,42.766666666666666,34.53433862672709,8.066666666666666,3.477770743195896,7.6,5.9534788538842855,10.11965812138464,22.266666666666666,0.014463949203491162,0.46956419944763184,89.14569846916652,0.008471094335816347,0.01306832941997383,0.007326373617216591,0.019324696487215937,0.007326373617216591,12.656179869490195,1.3865607235356785,2.515728301881761,0.3945293100495407,1.0832051206181281,0.2297986050086842,1.0399345888598868,6.8309752028698085,0.00441807950203078,0.07783633339176206
fec_simple_farthest_point,0.1,0.0,8,799.6333333333333,0.40987369705767157,0.12393264686445653,0.08197802197802194,0.9048351648351648,0.08197802197802194,42.666666666666664,36.40446351868138,8.466666666666667,3.7759769286863776,7.866666666666666,6.102248877472539,10.771668839182867,23.2,0.012964351971944118,0.4909526745478312,92.64069780009696,0.010145368527797696,0.016702195458118598,0.007595412763828748,0.012343615810043293,0.007595412763828748,12.512216252748974,1.7108993502786638,2.6923760675078228,0.519500724549512,1.3097921802925667,0.2883096111192742,1.3044175590499607,6.944542221533877,0.0027731481129897413,0.07477062503950803
fec_simple_farthest_point,0.1,0.0,9,784.1333333333333,0.40986873091485077,0.13464137960458508,0.08190476190476187,0.905054945054945,0.08190476190476187,42.733333333333334,38.47467703366337,8.233333333333333,4.163793711793995,7.833333333333333,6.295314106543663,11.637034548754789,22.633333333333333,0.013011622428893997,0.5778772354125976,100.5331564985182,0.011541528722435867,0.021302781316486462,0.007590818371861477,0.017420499865438078,0.007590818371861477,12.50848600839535,2.104249824165507,2.765059774318732,0.6201096177294779,1.3186693629901656,0.3374640663405252,1.5175198204631164,7.1390164277409776,0.0029956785176635282,0.09613493171669006
fec_simple_farthest_point,0.1,0.0,10,766.0333333333333,0.408044107089223,0.1457093611511018,0.08175824175824171,0.9071062271062271,0.08175824175824171,43.13333333333333,40.60144386176127,8.2,4.579205035013137,7.8,6.48159684029249,12.523990821643533,22.533333333333335,0.013690972328185983,0.5487777471542359,99.98382646986241,0.014057706866281602,0.02446866093859539,0.0075154980824804025,0.00952831676945881,0.0075154980824804025,12.79513796547562,2.4147557938508335,2.785677655436824,0.7029899825924021,1.3266499161421599,0.38691023312569545,1.7348552251882516,7.2375563709184485,0.002683404505135947,0.09308322201810001
fec_simple_farthest_point,0.1,0.0,11,746.4333333333333,0.40406178282279465,0.1577123710664165,0.0815384615384615,0.9074725274725275,0.0815384615384615,43.166666666666664,42.94357327092817,8.233333333333333,5.041267815643219,7.8,6.682681960157556,13.491249721003632,22.6,0.013931544621785434,0.5836464405059815,99.84510781984041,0.01675685331505939,0.025910022325889712,0.007492969238741082,0.008593940569677877,0.007492969238741082,12.7830182490504,2.787038660855904,2.740843341422896,0.7692984948799915,1.3266499161421599,0.42413875394035033,1.9631876485382225,7.158212067269312,0.002822601489690239,0.09041711778267963
fec_simple_farthest_point,0.1,0.0,12,703.5666666666667,0.39971876502430786,0.1696597029887173,0.08102564102564098,0.9084249084249084,0.08102564102564098,42.93333333333333,45.078345462711596,8.7,5.456296431317396,7.866666666666666,6.835539479420063,14.286584011971417,23.8,0.012862420082092237,0.5829742511113485,110.98428817730115,0.018967446530118687,0.02725187607978389,0.007857633803834113,0.008778990288026523,0.007857633803834113,12.572279913453336,2.9707229474143326,3.426854728950928,0.7965207928683815,1.3349989596333858,0.4404397571344905,2.102717720553001,8.506468127254694,0.0024158892796860057,0.10642338933756751
fec_simple_farthest_point,0.1,0.0,13,677.9666666666667,0.3929839132371982,0.18128116904606487,0.08102564102564098,0.9091575091575091,0.08102564102564098,42.93333333333333,47.458332023146916,8.7,5.8371830483841185,7.866666666666666,6.959216223286244,14.97077659680763,23.8,0.013679885864257762,0.616525387763977,118.31891461450937,0.0192400586449443,0.027691477826020928,0.007857633803834113,0.010771971443641204,0.007857633803834113,12.572279913453336,3.301911296855582,3.426854728950928,0.7863695889882384,1.3349989596333858,0.45462441193344805,2.2238284975422657,8.506468127254694,0.002600784777454905,0.10825615803891822
fec_simple_farthest_point,0.1,0.0,14,623.5333333333333,0.3869585901390176,0.19179972376856413,0.08095238095238091,0.9117216117216117,0.08095238095238091,43.5,49.67798926161126,9.066666666666666,6.170952334887421,8.0,7.063925484627513,15.535855221386017,24.766666666666666,0.014478325843810992,0.647493839263916,133.00394313285935,0.019372299465240824,0.027661770793281637,0.007803143590889458,0.00991179280983895,0.007803143590889458,12.539936203984452,3.6904224640971215,3.7941475400352522,0.8516278186795885,1.4375905768565214,0.4863662886647762,2.5191912882084453,9.185798217296572,0.002795166688945465,0.13615155137955207
fec_simple_farthest_point,0.1,0.0,15,579.0,0.3809135421451913,0.1991630386222872,0.08095238095238091,0.9120146520146519,0.08095238095238091,43.5,51.75030477747017,9.066666666666666,6.394586866762328,8.0,7.117062464412402,15.865449708331884,24.766666666666666,0.014626153310139924,0.6498266696929932,138.90332369433546,0.019662141174905317,0.02661562991679869,0.007803143590889458,0.009721531670712264,0.007803143590889458,12.539936203984452,4.040434530042806,3.7941475400352522,0.9367308128445443,1.4375905768565214,0.5329180798014583,2.8380901626298245,9.185798217296572,0.003088602713933467,0.1315653694699243
