run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
19,fec_simple_kmeans,0.4,1e-06,0.06373626373626373,0.9362637362637363,79.97247314453125,79.97247314453125,82.44427635800093,0.0,203792.0,4976.0,0.9761649294911098,0
