run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
17,fec_simple_farthest_point,0.1,0.0,0.07692307692307687,0.9230769230769231,56.516637086868286,56.516637086868286,57.470095483993646,0.0,200544.0,1219.0,0.9939582579561168,0
