mode,sample_fraction,fake_hit_threshold,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hit_rate_overall_mean
fec_simple_farthest_point,0.1,0.0,0.08300366300366296,0.916996336996337,19.506535919507346,15.610198386581517,19.964685436233896,3.896337532925827,39819.7,616.5666666666667,0.9847306564698531,11088.933333333332,0.00756425777452978,0.0075642577745297715,7.222979022639897,6.022359777879433,7.266288704516703,1.2547886837136162,772.9573144747387,156.2896207544044,0.003918484711761638,5547.674028715899,0.27847857551245575
fec_simple_farthest_point,0.2,0.0,0.07523809523809516,0.9247619047619048,22.23933600584666,17.928972997233117,23.295953078066912,4.310363008613543,39308.7,1058.5666666666666,0.9737628795316506,7879.333333333333,0.0058886700261124155,0.005888670026112435,8.629325502613423,7.461614817641532,8.693382604587724,1.2237472942291108,667.696794960109,234.7128292663659,0.00587388948853516,2104.824099275017,0.2004475684348079
fec_simple_farthest_point,0.3,0.0,0.07538461538461533,0.9246153846153846,26.662231651941934,21.650666740849555,28.801961146267423,5.011564911092379,39002.7,1261.7666666666667,0.9686604406395812,5696.766666666666,0.006789513403134175,0.006789513403134171,10.657308865720577,9.503498032399815,10.740100651615517,1.2794415488406319,780.8176120793717,368.7557170931576,0.009147116732201584,1755.6888996124062,0.14606082826744474
fec_simple_farthest_point,0.4,0.0,0.07326007326007321,0.9267399267399268,24.84653944969177,20.013827667551233,28.330416902598518,4.8327117821405405,38644.0,1514.5666666666666,0.9622741471554636,3896.2,0.006650142545295372,0.0066501425452953735,8.914761391866936,7.653646914592739,9.42092318635897,1.3815260590917893,948.1777259564784,346.487391144645,0.008652507433122144,1439.187233591701,0.10082289618051961
fec_simple_farthest_point,0.5,0.0,0.07509157509157503,0.924908424908425,25.640744853019715,20.58905277966017,30.938523210368295,5.0516920733595425,38582.7,1686.1,0.9581296170482203,2530.7,0.005761521682353634,0.005761521682353626,8.170747424981629,6.999953510411645,8.555926705306556,1.2521100660879485,926.6545616715359,549.2433795686572,0.013587200985750806,785.8188998321009,0.06559157342539532
fec_simple_kmeans,0.1,0.0,0.08241758241758237,0.9175824175824177,22.467990056673685,17.977678749597302,23.925843219967405,4.490311307076384,39898.0,415.3666666666667,0.9896998559205443,14039.533333333333,0.008392995778307415,0.008392995778307405,9.547855673650883,8.232288297317872,9.610536977976317,1.4170945764060232,755.4251341683943,92.51719960214004,0.0022612919659507533,5354.853889904208,0.3518856417197186
fec_simple_kmeans,0.2,0.0,0.07575091575091569,0.9242490842490843,27.15397564570109,21.951016135536097,28.90412908329745,5.2029595101649955,39354.36666666667,825.2,0.9794203375852188,12181.0,0.006779625084987132,0.0067796250849871875,8.811772458121492,7.593915298468624,8.871783007763042,1.3050793584430203,1114.6164208172938,212.8994128690824,0.005438648369489318,6444.661284091403,0.309520925674491
fec_simple_kmeans,0.3,0.0,0.07655677655677649,0.9234432234432235,22.27182283401489,17.98205762220605,23.8478051707328,4.289765211808844,39328.066666666666,1161.2,0.9712889834074404,8512.866666666667,0.008418535573448134,0.008418535573448122,9.239372198285835,7.921674768832499,9.462694857588481,1.4213370308798823,862.4356955094617,326.99637102981234,0.008179673752370912,5760.349935743679,0.21645779689144817
fec_simple_kmeans,0.4,0.0,0.07274725274725266,0.9272527472527473,27.378489303588868,22.25917509528566,29.340236403999732,5.1193142083032095,38722.6,1495.6,0.9627817030311987,5742.9,0.009121099781081174,0.009121099781081166,10.306149229791604,9.299543376612126,10.39483075120088,1.1130357130274227,1094.2806343286286,353.3669103542851,0.008830473463506877,2735.6509932128893,0.14830873959909716
fec_simple_kmeans,0.5,0.0,0.07450549450549442,0.9254945054945055,25.92917801539103,21.041399131436872,27.91188614363394,4.8877788839541605,38777.7,1640.3666666666666,0.959451494930139,3716.5666666666666,0.00524257601840729,0.005242576018407278,9.370898974312107,8.094943206458163,9.414314522451248,1.367974946190274,858.2041773377723,473.3577564121619,0.011510471230508485,1142.3088223223858,0.0958428856447563
