run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
4,fec_simple_stratified,0.4,0.0,0.10858143607705784,0.8914185639229422,4.923942565917969,4.923942565917969,5.254395036958158,0.0,39449.0,79.0,0.9980014167172637,0
