run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
27,fec_simple_kmeans,0.4,1e-05,0.0840630472854641,0.9159369527145359,12.300531148910522,12.300531148910522,19.59159103408456,0.0,36293.0,852.0,0.9770628617579755,0
