mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,fake_hit_ratio_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hit_ratio_std,fake_hit_rate_overall_mean
farthest_point,0.1,1.0,0.0,9.113482054074606,7.355504606260608,9.674123537835355,1.7579774478139976,34148.066666666666,185.4,0.9945900353693542,0.0,0.0,0.0,0.0,0.9517642470109128,0.7850369654000777,0.9837542778108187,0.16771499828504038,459.2271720570937,29.824598348790328,0.0009291833764107973,0.0,0.0,0.0
farthest_point,0.2,1.0,0.0,9.23322765827179,7.485549556758875,9.793186209304258,1.747678101512914,33892.2,347.26666666666665,0.989807899339732,0.0,0.0,0.0,0.0,0.9245969050383855,0.7656514341776831,0.9449242173509307,0.16031099569352672,661.2042246285685,103.31632118025797,0.003235729305017487,0.0,0.0,0.0
farthest_point,0.3,1.0,0.0,9.295288777351379,7.547764839340622,9.862197905173526,1.7475239380107572,33823.63333333333,442.1666666666667,0.9870191511403894,0.0,0.0,0.0,0.0,0.986819701490049,0.81230436217347,1.0069420475063418,0.17584226282742854,699.8978727087422,184.4583210978085,0.005721577444414631,0.0,0.0,0.0
farthest_point,0.5,1.0,0.0,9.363784217834473,7.624141349410638,9.96323891201367,1.7396428684238345,33651.066666666666,520.6666666666666,0.9846716179757173,0.0,0.0,0.0,0.0,1.092521787258549,0.9120108090803126,1.1190529980813815,0.18115423775683295,739.6286425557693,191.9191380648516,0.006023196547284583,0.0,0.0,0.0
stratified,0.1,1.0,0.0,9.165219195683797,7.3909581538134566,9.724839331256225,1.7742610418703406,34171.46666666667,129.46666666666667,0.9962149929151878,0.0,0.0,0.0,0.0,1.0011223001098346,0.8135331679419678,1.019822360535294,0.18873625512876296,551.8465809343109,23.836573206361315,0.0007596668684469773,0.0,0.0,0.0
stratified,0.2,1.0,0.0,9.065803615252177,7.334596086246893,9.622783697675914,1.7312075290052842,34115.26666666667,245.1,0.9928543697105355,0.0,0.0,0.0,0.0,0.7894404379107636,0.6500130109690976,0.816307905636686,0.1403600728910941,386.9506371044713,51.36818081263926,0.0015639991797880884,0.0,0.0,0.0
stratified,0.3,1.0,0.0,9.259509460131328,7.515266638264681,9.814826384279877,1.7442428218666464,33984.3,361.46666666666664,0.9893846074301308,0.0,0.0,0.0,0.0,1.144531857357253,0.9464818518285633,1.1597554588221899,0.19908264853698557,799.9385038863942,167.49223530924917,0.005244226435951221,0.0,0.0,0.0
stratified,0.5,1.0,0.0,9.477160096168518,7.707193810973937,10.035368445391457,1.7699662851945808,33628.63333333333,543.1,0.9840108862081064,0.0,0.0,0.0,0.0,1.3728803742093663,1.1094483658181682,1.3894774481612193,0.2650409191523524,763.8068029431417,299.5237720115049,0.009074875680745782,0.0,0.0,0.0
