run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
9,fec_simple_kmedoids,0.3,1e-05,0.336272040302267,0.663727959697733,33.94790697097778,33.94790697097778,52.7702234974131,0.0,15114.0,22100.0,0.4061374751437631,0
