run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
7,fec_simple_farthest_point,0.3,0.0,0.6408450704225352,0.35915492957746475,0.044121503829956055,0.03475323162274435,0.061142310994910076,0.009368272207211703,325.0,12.0,0.9643916913946587,10
