run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
5,fec_simple_farthest_point,0.2,0.3137254901960784,0.6862745098039216,0.9688510894775391,0.9688510894775391,1.0896406120009487,0.0,9458.0,100.0,0.989537560159029,0,0.0
