run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
5,fec_simple_kmeans,0.3,1e-05,0.07912087912087917,0.9208791208791208,44.22159171104431,37.8205412941752,46.02566300499893,6.401050416869111,37952.0,1116.0,0.9714344220333777,2467
