run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
8,fec_simple_farthest_point,0.3,1e-05,0.3343828715365239,0.6656171284634761,24.482815504074097,21.131863594520837,66.16446507209912,3.3509519095532596,23103.0,13614.0,0.6292180733720075,1044
