run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
17,fec_simple_kmedoids,0.4,0.0,0.34005037783375314,0.6599496221662469,24.059470176696777,21.469808091409504,40.34161284612492,2.589662085287273,20654.0,15015.0,0.5790462306204267,185
