mode,sample_fraction,gen,invalid_mean,avg_mean,std_mean,min_mean,max_mean,fitness_test_mean,best_ind_length_mean,avg_length_mean,best_ind_nodes_mean,avg_nodes_mean,best_ind_depth_mean,avg_depth_mean,avg_used_codons_mean,best_ind_used_codons_mean,selection_time_mean,generation_time_mean,invalid_std,avg_std,std_std,min_std,max_std,fitness_test_std,best_ind_length_std,avg_length_std,best_ind_nodes_std,avg_nodes_std,best_ind_depth_std,avg_depth_std,avg_used_codons_std,best_ind_used_codons_std,selection_time_std,generation_time_std
farthest_point,0.1,0,0.0,0.49323604331137477,0.02204955871513007,0.4480676328502415,0.5508454106280193,,12.3,9.971135189517751,2.6333333333333333,2.282399556588729,5.566666666666666,4.7890898672152575,6.737588502688542,8.3,0.0,0.06293913523356115,0.0,0.005890564391521004,0.007621088881731594,0.021008939240642066,0.020802767607779816,,6.664082832618454,1.0394315966183267,1.3535960336164634,0.20559359474717878,1.1455226851626388,0.2110461475513902,0.6927239772704883,4.569099108868909,0.0,0.004959680443310928
farthest_point,0.1,1,245.76666666666668,0.4790567076740662,0.012456378451887894,0.44251207729468595,0.5498792270531401,0.44251207729468595,13.5,7.310760601651662,2.8333333333333335,1.4809022836605563,5.8,3.79085904521102,3.8329355653596835,8.866666666666667,0.0032993555068969267,0.16525887648264564,57.74754444033866,0.009871056668857785,0.004956613570659847,0.02034011488459774,0.02317487779707241,0.02034011488459774,7.149592062954828,1.9751945493105025,1.3924399049470282,0.2827641345453454,1.16619037896906,0.4255722961726464,1.0291351086437368,4.580635569680503,0.00028927708335089753,0.01677937583738309
farthest_point,0.1,2,200.86666666666667,0.47629292982260785,0.013895619201854245,0.43574879227053137,0.5510869565217391,0.43574879227053137,15.266666666666667,7.978874974751718,3.2,1.4377288091824183,6.1,3.7629022310000804,3.6823918506096573,10.066666666666666,0.0037641843159992934,0.12390786806742346,72.25221257665554,0.00942638901915206,0.006741043572518636,0.024518990416327567,0.023319188859566294,0.024518990416327567,8.012212900039263,2.6303535196847965,1.4468356276140468,0.3816468301237806,1.1930353445448854,0.6027665481081829,1.388842260794357,4.746460669687351,0.00039938445798223435,0.011829415884335948
farthest_point,0.1,3,224.8,0.4747894584284595,0.01703856259364662,0.4270531400966183,0.5565217391304348,0.4270531400966183,14.833333333333334,9.462333514605172,3.1666666666666665,1.605103282377729,6.066666666666666,4.078773615003834,4.324600270226578,9.866666666666667,0.003928017616271917,0.12869772116343176,82.43882580435023,0.008967237290208437,0.00838157241833431,0.029102020254742074,0.029309780313270566,0.029102020254742074,7.5325220802125035,3.1438949477746894,1.3924399049470284,0.481792418168282,1.1234866364235145,0.7954705974266082,1.7627927419660716,4.522044768563098,0.00035926656478743585,0.014327022851831924
farthest_point,0.1,4,245.93333333333334,0.47360287251601546,0.020680867971943833,0.42499999999999993,0.5585748792270532,0.42499999999999993,15.6,11.065839367495803,3.433333333333333,1.8290080997837204,6.3,4.476620378028296,5.141000121566724,10.7,0.00391008059183751,0.13498734633127843,81.83802430546709,0.008182104246152191,0.009926173915595072,0.027942433647118906,0.033208168352549645,0.027942433647118906,7.490438349433675,3.491252075988096,1.430229196861662,0.5566339304252053,1.2423096769056148,0.9502412501660685,2.032004462636004,4.662974730076643,0.0002999959437106567,0.018158066636021857
farthest_point,0.1,5,257.8333333333333,0.4727569937281901,0.023484837937331613,0.419927536231884,0.558695652173913,0.419927536231884,16.366666666666667,12.432660933815756,3.6,2.0206263953648045,6.5,4.808798515230495,5.855453023425415,11.2,0.003958948453267374,0.1425489743550618,93.63050903536852,0.007598707750992831,0.010877550699431108,0.025523127192883785,0.034275694251336745,0.025523127192883785,7.143684079116477,3.665609840152868,1.3316656236958786,0.6077563843240634,1.1761519176251565,1.0094177847047323,2.1859646240257202,4.346646216720811,0.0003272120629972591,0.020819565284746138
farthest_point,0.1,6,251.53333333333333,0.4723428417692546,0.025744901361315815,0.4189613526570048,0.5660628019323671,0.4189613526570048,16.833333333333332,13.62894926708153,3.7333333333333334,2.194998360504245,6.566666666666666,5.052635045425822,6.4353639650323045,11.6,0.003988083203633577,0.1535040855407714,83.25532348678304,0.0077377404947067095,0.011675483463524141,0.026714855727381498,0.03225361332975737,0.026714855727381498,7.840422324226052,4.0281991901113,1.5477582354991866,0.6788311035913868,1.256538454998051,1.0535468856575816,2.355102184941522,4.9166384179979445,0.0003841426687493282,0.025168441738955175
farthest_point,0.1,7,239.13333333333333,0.4721210659149883,0.027810250875688128,0.4153381642512077,0.5682367149758455,0.4153381642512077,18.0,14.791866328403229,3.8,2.362504052970116,6.7,5.244601698346944,6.9800354328508964,11.833333333333334,0.004184627532958936,0.16313546498616532,82.67878943370073,0.007753935634378467,0.012253910337884798,0.02661639567719954,0.032837140396914315,0.02661639567719954,8.358628276617322,4.476645823588993,1.4696938456699067,0.7726365121374789,1.2423096769056148,1.123500176911462,2.627930035909349,4.648177659637759,0.0004750469401962967,0.028269184530841783
farthest_point,0.1,8,232.8,0.472221280708984,0.029328181964499014,0.41292270531400965,0.5698067632850242,0.41292270531400965,21.166666666666668,15.898119477116236,4.266666666666667,2.50590990593575,7.133333333333334,5.385859046329601,7.408140124317777,13.233333333333333,0.0041902860005696135,0.17006658713022865,79.98891589880854,0.007040962993810856,0.013174784061262382,0.02620216330392223,0.03558521132502974,0.02620216330392223,11.410764897917913,4.909129575196287,1.730767331432956,0.8495968348587583,1.4313940369055924,1.1700483126359296,2.8476509991019654,5.377008668602109,0.0004901208191106612,0.03224892734021868
farthest_point,0.1,9,222.36666666666667,0.4723638690069477,0.03161865609334832,0.40712560386473423,0.581280193236715,0.40712560386473423,22.4,17.093158189616343,4.333333333333333,2.6918223375844876,7.266666666666667,5.573441452504486,7.997422216295655,13.4,0.004179183642069443,0.17904082934061682,73.1671526179762,0.00665044064028731,0.013376043518549345,0.02663283096343385,0.03224004352577567,0.02663283096343385,10.858483626486098,5.347128830665725,1.577621275493231,0.9243958932480296,1.3888444437333105,1.1972351922733753,3.06659122991117,4.903060268852506,0.0004449109579542264,0.0333683952381805
