run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
6,fec_simple_farthest_point,0.1,0.22368421052631582,0.7763157894736842,3.8291895389556885,3.8291895389556885,3.9162973369820975,0.0,16631.0,2166.0,0.8847688460924615,0,0.0
