run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
9,fec_simple_stratified,0.2,0.2149122807017544,0.7850877192982456,8.925880670547485,8.925880670547485,9.013838091981597,0.0,14775.0,3783.0,0.7961526026511477,0,0.0
