run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
5,fec_simple_stratified,0.2,0.2543859649122807,0.7456140350877193,0.040884971618652344,0.040884971618652344,0.04976844001794234,0.0,81.0,71.0,0.5328947368421053,0,0,0.0,0,0.0,0,0.0
