run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
2,fec_simple_stratified,0.3,0.26754385964912286,0.7324561403508771,0.03390836715698242,0.03390836715698242,0.04270204796921462,0.0,95.0,61.0,0.6089743589743589,0,0,0.0,0,0.0,0,0.0
