source,sampling_method,mode,sampling_fraction,sample_fraction,threshold,fake_hit_threshold,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,,1.0,,,1.0,,0.0,0.0,0.1684210526315789,0.09758550165033951,0.8315789473684211,0.09758550165033952,0.06632747650146478,0.016232765039433418,
FEC,farthest_point,fec_simple_farthest_point,0.1,0.1,0.0,0.0,1.0791008708132113,0.26848310262472885,0.060370156159629845,-0.06037015615962982,0.22879120879120873,0.1149744672726194,0.7712087912087913,0.11497446727261944,0.06146550178527828,0.0165367464365086,0.24573693459026202
FEC,farthest_point,fec_simple_farthest_point,0.2,0.2,0.0,0.0,1.1905214503261121,0.06797353489632657,-0.0180913823019086,0.018091382301908543,0.1503296703296703,0.09317333512316536,0.8496703296703296,0.09317333512316531,0.0557129621505737,0.012235818571577683,0.6922391778451142
FEC,farthest_point,fec_simple_farthest_point,0.3,0.3,0.0,0.0,1.4636886851469044,0.006580894739924732,0.09048004626951997,-0.09048004626952,0.25890109890109886,0.10262018351653829,0.7410989010989011,0.10262018351653829,0.04531528949737544,0.016179876429516696,0.07131993851654253
FEC,stratified,fec_simple_stratified,0.1,0.1,0.0,0.0,1.1538279047930307,0.13012624804398468,0.05135916714864083,-0.05135916714864086,0.21978021978021972,0.12417485169316761,0.7802197802197802,0.12417485169316761,0.05748472213745113,0.016041584515025596,0.3429057708272388
FEC,stratified,fec_simple_stratified,0.2,0.2,0.0,0.0,1.2121302959810696,0.06779524355683045,0.10982070561017934,-0.10982070561017931,0.27824175824175823,0.10918100885281773,0.7217582417582418,0.10918100885281776,0.05471975803375238,0.015266049746783987,0.03737165960400243
FEC,stratified,fec_simple_stratified,0.3,0.3,0.0,0.0,1.1284519590492523,0.15132715685441994,0.05048004626951999,-0.05048004626951996,0.21890109890109888,0.12579878816767665,0.7810989010989011,0.12579878816767667,0.0587774038314819,0.013835974995168315,0.3548742290516893
