run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
15,fec_simple_kmeans,0.4,0.0,0.36368448914769724,0.6363155108523028,22.038511514663696,22.038511514663696,41.67007480096072,0.0,21622.0,16095.0,0.5732693480393457,0
