gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,run,mode,sample_fraction
0,0,0.5014022023984005,0.034090371755244764,0.3949179460031763,0.6019057702488089,,36,19.94214876033058,8,4.396694214876033,7,5.628099173553719,13.384297520661157,24,0.0,0.3931291103363037,23,fec_simple_kmedoids,0.4
1,414,0.48368063910679054,0.034273898225383514,0.3917416622551615,0.598729486500794,0.3917416622551615,17,23.0020202020202,5,3.8181818181818183,8,5.490909090909091,11.191919191919192,16,0.008530378341674805,0.24942684173583984,23,fec_simple_kmedoids,0.4
2,300,0.4741684745188,0.03885881665473851,0.3896241397564849,0.6019057702488089,0.3896241397564849,38,23.763071895424837,5,3.4493464052287583,7,5.310457516339869,9.983660130718954,15,0.0034906864166259766,0.18443012237548828,23,fec_simple_kmedoids,0.4
3,256,0.46367364641201114,0.040572378463749816,0.3896241397564849,0.6050820539968238,0.3896241397564849,38,25.037650602409638,5,3.3313253012048194,7,5.265060240963855,9.564759036144578,15,0.004107236862182617,0.1951160430908203,23,fec_simple_kmedoids,0.4
4,251,0.4625959755722864,0.04600619289129724,0.3848597141344626,0.6082583377448385,0.3848597141344626,35,29.822358346094948,10,4.010719754977029,9,5.77947932618683,11.618683001531394,30,0.00405430793762207,0.21816086769104004,23,fec_simple_kmedoids,0.4
5,233,0.4661867660946203,0.052595336028253635,0.3848597141344626,0.6050820539968238,0.3848597141344626,35,32.12391930835735,10,4.29971181556196,9,6.282420749279539,12.59221902017291,30,0.004215240478515625,0.24465489387512207,23,fec_simple_kmedoids,0.4
6,212,0.4639102415463164,0.056011857382577544,0.3848597141344626,0.6124933827421917,0.3848597141344626,35,34.75757575757576,10,4.647382920110193,9,6.720385674931129,13.665289256198347,30,0.004022121429443359,0.2418212890625,23,fec_simple_kmedoids,0.4
7,172,0.46365515404301805,0.0574253494474601,0.3848597141344626,0.6082583377448385,0.3848597141344626,35,37.368152866242035,10,4.571974522292994,9,6.6828025477707005,13.319745222929937,30,0.004037141799926758,0.2609264850616455,23,fec_simple_kmedoids,0.4
8,143,0.4670035569982632,0.05968923826902478,0.3848597141344626,0.606140815246162,0.3848597141344626,35,39.14041514041514,10,4.742368742368742,9,6.78998778998779,13.63980463980464,30,0.003996849060058594,0.26351070404052734,23,fec_simple_kmedoids,0.4
9,133,0.4594244015938478,0.05643168995254811,0.3848597141344626,0.6082583377448385,0.3848597141344626,35,40.549700598802396,10,5.008383233532935,9,6.929341317365269,14.190419161676648,30,0.004145383834838867,0.2714393138885498,23,fec_simple_kmedoids,0.4
10,135,0.462401009934267,0.061259577858697456,0.3848597141344626,0.6130227633668608,0.3848597141344626,35,41.40621266427718,10,5.292712066905615,9,7.091995221027479,15.001194743130227,30,0.004046201705932617,0.39044666290283203,23,fec_simple_kmedoids,0.4
11,139,0.46008317750246597,0.06054607432595784,0.3848597141344626,0.6082583377448385,0.3848597141344626,35,42.53357314148681,10,5.399280575539568,9,7.15347721822542,15.20863309352518,30,0.0042798519134521484,0.285813570022583,23,fec_simple_kmedoids,0.4
12,111,0.4572004065348072,0.0589761361888808,0.3848597141344626,0.6130227633668608,0.3848597141344626,35,43.89198606271777,10,5.495934959349594,9,7.224157955865273,15.368176538908246,30,0.004151105880737305,0.2925078868865967,23,fec_simple_kmedoids,0.4
13,110,0.45253662062883515,0.05733811809460994,0.3848597141344626,0.6050820539968238,0.3848597141344626,35,45.71594877764843,10,5.877764842840512,9,7.440046565774156,16.351571594877765,30,0.004124164581298828,0.3053128719329834,23,fec_simple_kmedoids,0.4
14,102,0.4580228931466034,0.06162455914034431,0.3848597141344626,0.606140815246162,0.3848597141344626,35,48.968072976054735,10,6.258836944127708,9,7.571265678449259,17.14709236031927,30,0.004184246063232422,0.3226897716522217,23,fec_simple_kmedoids,0.4
15,129,0.45512363930206357,0.0604259452465697,0.3848597141344626,0.6082583377448385,0.3848597141344626,35,51.13631022326675,10,6.4618096357226795,9,7.680376028202115,17.589894242068155,30,0.004372119903564453,0.33454322814941406,23,fec_simple_kmedoids,0.4
16,101,0.4551975552240243,0.05902932427983453,0.3838009528851244,0.6077289571201694,0.3838009528851244,101,54.50340909090909,21,7.151136363636364,14,8.042045454545455,19.432954545454546,58,0.004116058349609375,0.36730241775512695,23,fec_simple_kmedoids,0.4
