run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
7,fec_simple_stratified,0.3,0.296875,0.703125,0.7197182178497314,0.7197182178497314,0.8144793629980995,0.0,10295.0,60.0,0.994205697730565,0,0.0
