mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,fake_hit_ratio_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hit_ratio_std,fake_hit_rate_overall_mean
farthest_point,0.1,0.4477604166666666,0.5522395833333333,12.823931988080343,12.823931988080343,183.05483847272893,0.0,31460.6,7793.166666666667,0.8015132908697956,0.0,0.0,0.006084171603203053,0.0060841716032030155,4.7396399149332975,4.7396399149332975,55.490935576115945,0.0,3096.502937185753,2906.10261442289,0.07458215499928923,0.0,0.0,0.0
farthest_point,0.2,0.4468489583333333,0.5531510416666666,13.277051854133607,13.277051854133607,721.023617125613,0.0,30719.6,8623.1,0.7802739718482224,0.0,0.0,0.004262329567503436,0.004262329567503438,3.802696367644361,3.802696367644361,226.6994608307127,0.0,2957.38902412246,2329.553209666323,0.06065441436943244,0.0,0.0,0.0
farthest_point,0.3,0.44604166666666667,0.5539583333333333,12.692398532231648,12.692398532231648,1727.4476800940931,0.0,30739.966666666667,8524.233333333334,0.7825570373786473,0.0,0.0,0.006167863059619788,0.006167863059619789,3.0092153861274373,3.0092153861274373,561.81049511731,0.0,3324.044649553044,2921.9152814929835,0.07559143028756454,0.0,0.0,0.0
