run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
26,fec_simple_stratified,0.3,0.0,0.37797776601376387,0.6220222339862361,29.774043560028076,29.774043560028076,30.06804058421403,0.0,21572.0,14571.0,0.5968513958442851,0
