run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
29,fec_simple_stratified,0.5,1e-05,0.3343828715365239,0.6656171284634761,33.705294132232666,33.705294132232666,34.00142670702189,0.0,22520.0,14154.0,0.6140590063805421,0
