run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
20,fec_simple_kmedoids,0.3,1e-05,0.3658020116463737,0.6341979883536263,26.705057621002197,26.705057621002197,44.04510932834819,0.0,16492.0,21455.0,0.4346061612248663,0
