source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.27586206896551724,0.058722021951470346,0.7241379310344828,0.058722021951470346,0.6278335094451905,0.08513978160262806,
FEC,farthest_point,fec_simple_farthest_point,0.1,0.7859713490755463,0.9939491929949955,-0.036388384754990954,0.036388384754990954,,0.23947368421052628,0.011301840988355393,0.7605263157894737,0.011301840988355374,0.9320604801177979,0.04401567946971199,0.2862014850392459
FEC,farthest_point,fec_simple_farthest_point,0.2,0.8775137909173866,0.8774270812467075,-0.037265577737447125,0.03726557773744699,,0.2385964912280701,0.009447657556376315,0.7614035087719297,0.009447657556376315,0.8116333484649658,0.12355144383003225,0.27529819909456416
FEC,farthest_point,fec_simple_farthest_point,0.3,0.7981073209840673,0.9856689028833883,-0.04954627949183307,0.0495462794918331,,0.22631578947368416,0.010956136839295437,0.7736842105263159,0.010956136839295432,0.890622329711914,0.09934790228049611,0.16782785840129186
FEC,stratified,fec_simple_stratified,0.1,0.7775051271513546,0.9919739443246046,-0.02235329703569272,0.022353297035692665,,0.2535087719298245,0.01052631578947369,0.7464912280701754,0.010526315789473693,0.968204927444458,0.09468840195882158,0.49292437992749233
FEC,stratified,fec_simple_stratified,0.2,0.8630798822372403,0.8434712824132691,-0.04165154264972776,0.04165154264972781,,0.23421052631578948,0.014306584587982509,0.7657894736842106,0.014306584587982547,0.8396469116210937,0.19169259276327028,0.23305110765918857
FEC,stratified,fec_simple_stratified,0.3,0.7102401342279246,0.9942155542257596,-0.057441016333938305,0.05744101633393828,,0.21842105263157893,0.012217884453670287,0.781578947368421,0.012217884453670308,1.0213438510894775,0.14112656224837317,0.12227236182879733
